id,symbol_0,blocks_passed,seconds_passed,vs_HODL_USD,vs_HODL_deposited,vs_HODL_token0,vs_HODL_token1,ini_supply,ini_tvl0,ini_tvl1,ini_tvlUSD,ini_uncollected_fees0,ini_uncollected_fees1,ini_token0_usd_price,ini_token1_usd_price,end_supply,end_tvl0,end_tvl1,end_tvlUSD,end_uncollected_fees0,end_uncollected_fees1,end_token0_usd_price,end_token1_usd_price,symbol_1
0x032c4e67fa01f6c3b01d0903d672d73b2f8d9dce,vPERP-ETHV3-1,50149,604500,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3960608057263255,1214.9711200247004,0.0,0.0,0.0,0.0,0.0,0.0,0.3937201364543387,1196.0690198403272,vPERP-ETHV3-1
0x0407c810546f1dc007f01a80e65983072d5c6dfa,vCOMP-ETHV3-1,50149,604500,-0.02269302769620619,0.0007416412998656956,0.014090874860262666,-0.0068989889977474975,0.43910418729712325,2.1160237836855686,0.10424889546074233,197.3388904647774,0.12765347998329274,0.0011878913100078902,33.381358299046205,1215.3907416695783,0.43910418729712325,2.155925610934186,0.10316437153062623,192.74818420841808,0.1301810487179378,0.0012541427736785316,32.17052339133255,1196.0614607656098,vCOMP-ETHV3-1
0x0624eb9691d99178d0d2bd76c72f1dbb4db05286,vAXS-ETHV3-1,50149,604500,-0.08512718390409416,0.0,0.005080890151708592,-0.06968743978334865,66.1800081638883,6.808244150192715,0.0,46.6015190569311,0.10216710326978062,0.0026256654176868744,6.844866022557666,1215.7453764000727,66.1800081638883,6.808244150192715,0.0,42.41893701463796,0.10216710326978062,0.0026256654176868744,6.2305252395270285,1195.5685043139586,vAXS-ETHV3-1
0x09b8d86c6275e707155cdb5963cf611a432ccb21,vMATIC-ETHV3-1,50149,604500,-0.015105023906778176,0.0005588172369731264,-0.0020281205650375628,0.0010172761926252852,34.37024035750743,9170.240641914601,34.49341179234083,49211.3571466544,168.74766797877032,0.1058299468437107,0.7954468170667017,1215.2152030845284,34.37024035750743,9015.467809527314,34.59487633893031,48440.47929817269,185.95758719516408,0.11744627480398735,0.7850236965814174,1195.6430491812464,vMATIC-ETHV3-1
0x0d3fbebfdd96940952618598a5f012de7240c552,vHEX-ETHV3-1,50149,604500,-0.060830238122992736,0.0,0.15879474619403167,-0.045458863755073096,3.58843e-13,5840.46215394,0.34120724173458017,558.7403193109344,5840.4621539400305,0.34120724173458145,0.024672783648462118,1215.2141263821231,3.58843e-13,5840.46215394,0.34120724173458017,524.7520126383333,5840.4621539400305,0.34120724173458145,0.019996580429860803,1195.6450260421555,vHEX-ETHV3-1
0x0ec4a47065bf52e1874d2491d4deeed3c638c75f,xPSDN-ETH1,50149,604500,-0.009076580132506541,-0.0008334545246775376,0.03426714926365364,-0.03349769378510048,303.9069555347669,25842.665694244526,28.112735662551334,66883.72996827272,33.12475778326561,0.01971605644814279,1.2909812376561358,1192.3895926868672,303.9069555347669,27012.39849721682,26.927300755762936,66330.19274292735,9.61459666456009,0.000196911665676168,1.236879218211425,1222.5183172371646,xPSDN-ETH1
0x18d3284d9eff64fc97b64ab2b871738e684aa151,vETH-GTCV3-1,50149,604500,-0.06109513035516668,0.000515416414472738,-0.04313282020005416,0.0335409086558397,7065.552902668663,9.962884514199626,12622.338156480319,29507.87137096464,0.11916596776773532,96.7290782906924,1217.0137722885654,1.3771540177394805,7065.552902668663,9.590350120412191,12964.48879935462,27671.77882023264,0.13034497292086844,111.01830635818959,1194.1679904471805,1.2510550890415784,vETH-GTCV3-1
0x1b56860eaf38f27b99d2b0d8ffac86b0f1173f1a,vARCX-ETH UNI1,50149,604500,0,0,0,0,0.0,44328.945414690534,2.113198376455967,5964.670474743479,44328.94541469053,2.113198376455967,0.0737412380129748,1275.6962101095903,0.0,44328.945414690534,2.113198376455967,5964.670474743479,44328.94541469053,2.113198376455967,0.0737412380129748,1275.6962101095903,vARCX-ETH UNI1
0x23c85dca3d19b31f14aeea19beac32c2cb2ffc72,vETH2xFLI-ETHV3-1,50149,604500,-0.026299887973785855,0.00029644541391273384,0.008487538308780506,-0.009549580855828356,5.58289991784264,257.9395688579092,1.0320711041042767,2796.44403260817,1.9253399752539364,0.009271242221148588,5.970598249676002,1217.348774969688,5.58289991784264,259.84699338156844,1.022800003574501,2721.9729187124135,2.006993577892774,0.009640982181384724,5.764644543176329,1196.7612064692564,vETH2xFLI-ETHV3-1
0x24fe0b138d9b10a7f0502e213212ee6648926ecb,rETH-THETA-E,50149,604500,0.0,0.0,0.0,0.0,1e-16,2.58e-16,3.7e-17,5.100029991833034e-13,0.0,0.0,1747.0165048059548,1601.9659714423544,1e-16,2.58e-16,3.7e-17,5.100029991833034e-13,0.0,0.0,1747.0165048059548,1601.9659714423544,rETH-THETA-E
0x2825b12c5e873318b318302408718b961ae74d4e,agEUR-ETH05,50149,604500,-0.006659374101023272,0.00019627954428373283,-0.014201723657038411,0.00911589324853049,0.007397118259420889,3.443443013159144,0.004947265132872123,9.645265386241471,0.07641674499005045,0.00010304684312115034,1.0551760254030242,1215.1818656268865,0.007397118259420889,3.249798932532704,0.005117179908654648,9.576441030894431,0.07846928024586625,0.00010503677835799878,1.0632491846057777,1196.1852182280606,agEUR-ETH05
